Unitcell_volume,Density,POAV_A^3,POAV_Volume_fraction,POAV_cm^3/g,PONAV_A^3,PONAV_Volume_fraction,PONAV_cm^3/g,ASA_A^2,ASA_m^2/cm^3,ASA_m^2/g,NASA_A^2,NASA_m^2/cm^3,NASA_m^2/g,Largest_included_sphere,Largest_free_sphere,Largest_included_sphere_along_free_path,name
1587.97,1.29666,0.0,0.0,0.0,181.823,0.1145,0.0883041,0.0,0.0,0.0,70.5963,444.568,342.858,3.71932,2.72632,3.57398,qmof-3984e74
844.78,2.06833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.94644,0.94517,1.77536,qmof-83b2e7a
2268.94,0.999721,711.766,0.3137,0.313788,0.0,0.0,0.0,341.361,1504.5,1504.92,0.0,0.0,0.0,4.98274,4.28707,4.97569,ZILBAZ_clean
16410.3,1.53443,8380.74,0.5107,0.332828,0.0,0.0,0.0,4122.75,2512.3,1637.29,0.0,0.0,0.0,6.95421,5.10297,6.95421,EMIGOX_clean
4158.71,1.10285,1339.1,0.322,0.29197,0.0,0.0,0.0,660.239,1587.61,1439.54,1.1186,2.68977,2.43892,4.92477,3.38255,4.92452,YUQNAB_clean
638.654,1.77874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.93454,0.83344,1.89675,qmof-1656ec0
504.491,2.3372,0.0,0.0,0.0,109.121,0.2163,0.0925465,0.0,0.0,0.0,29.9387,593.443,253.912,3.92983,2.70172,3.92831,RUGKAH_clean
2837.54,1.97379,0.0,0.0,0.0,280.633,0.0989,0.0501067,0.0,0.0,0.0,133.72,471.253,238.756,4.09127,1.24058,4.08921,qmof-a44751f
832.787,1.65383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.64362,1.35824,2.64362,qmof-2160282
2166.2,1.543,490.21,0.2263,0.146662,0.0,0.0,0.0,211.391,975.861,632.444,0.0,0.0,0.0,5.41924,4.10207,5.41262,XINHOT_clean
5784.21,1.26179,1266.74,0.219,0.173563,0.0,0.0,0.0,585.06,1011.48,801.621,0.0,0.0,0.0,6.63255,4.72225,6.61649,qmof-dbe97aa
1388.03,1.74484,233.05,0.1679,0.0962269,0.0,0.0,0.0,108.007,778.131,445.963,0.0,0.0,0.0,4.42954,4.04745,4.42954,NOCZAI_clean
432.952,4.73646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38996,0.64614,1.38996,qmof-cfc5ef6
502.538,1.82645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.71072,0.83179,1.71072,qmof-ca5a1e7
2794.74,1.50907,0.0,0.0,0.0,175.51,0.0628,0.0416149,0.0,0.0,0.0,73.7437,263.866,174.853,4.0162,0.98754,4.01615,qmof-1750b6c
1279.83,1.17141,696.994,0.5446,0.464909,0.0,0.0,0.0,356.107,2782.46,2375.31,0.0,0.0,0.0,5.81491,4.70834,5.54365,ETEKAQ01_manual
1003.46,1.748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0415,1.22117,1.91623,qmof-29e0c99
758.253,1.45063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0696,0.92576,2.06578,qmof-f260694
4611.94,1.09472,1362.83,0.2955,0.269933,0.0,0.0,0.0,616.802,1337.4,1221.69,0.0,0.0,0.0,5.98445,2.9946,5.94273,SAJJOF_clean
5034.01,1.04043,1884.73,0.3744,0.359852,0.0,0.0,0.0,864.863,1718.04,1651.28,0.0,0.0,0.0,6.08333,5.37096,6.07626,WOBQEL_clean
7162.61,1.15853,3524.0,0.492,0.424675,0.0,0.0,0.0,1343.12,1875.18,1618.58,0.0,0.0,0.0,10.33622,5.8021,9.52827,ZEXSOM_clean
1009.04,1.45061,0.0,0.0,0.0,109.682,0.1087,0.0749342,0.0,0.0,0.0,33.6542,333.529,229.924,3.63503,2.5545,3.63503,qmof-b3dc886
841.697,1.52817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.356675,4.23757,2.77297,2.91132,0.98479,2.91132,qmof-f5c8d10
3682.53,1.57516,776.277,0.2108,0.133827,0.0,0.0,0.0,335.577,911.269,578.523,0.0,0.0,0.0,7.33038,5.85474,7.1866,CEJBEA_clean
1288.26,1.69444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13661,1.20394,1.88258,qmof-8b9694c
475.84,2.11601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11774,0.09659,1.11774,qmof-53f9751
817.235,1.84903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.74997,0.83228,1.34063,qmof-2826077
1673.63,1.76474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00779128,0.0465532,0.0263796,2.81841,1.77219,2.80033,qmof-4c6642d
3112.61,1.11887,1106.84,0.3556,0.317821,0.0,0.0,0.0,490.773,1576.73,1409.22,0.0,0.0,0.0,7.04018,5.00118,7.02993,YUZRAO_clean
791.915,2.29175,258.164,0.326,0.142249,0.0,0.0,0.0,102.77,1297.74,566.265,0.0,0.0,0.0,6.60663,5.9994,6.60453,XIWLAQ_clean
3777.98,1.50078,1787.36,0.4731,0.315236,0.0,0.0,0.0,751.783,1989.91,1325.92,0.0,0.0,0.0,6.72558,4.19855,6.72558,KELJAN_clean
1054.27,1.58427,0.0,0.0,0.0,99.7338,0.0946,0.0597122,0.0,0.0,0.0,34.9408,331.422,209.196,4.00495,1.24499,4.00495,qmof-cbf7280
1750.29,1.84808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3722,1.29686,2.3722,qmof-c483cae
704.411,0.957388,351.642,0.4992,0.521419,0.0,0.0,0.0,136.894,1943.38,2029.88,0.0,0.0,0.0,6.95157,6.65522,6.95157,QONQAM_clean
830.49,2.35312,138.36,0.1666,0.0707997,0.0,0.0,0.0,57.8937,697.102,296.246,0.0,0.0,0.0,4.17993,3.80685,4.17414,qmof-2d7ec53
826.182,2.09478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67273,1.69838,2.65169,qmof-0faa5f9
604.709,2.50147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.93664,0.85777,1.63929,qmof-22a8304
1364.56,1.67855,500.928,0.3671,0.218701,0.0,0.0,0.0,237.245,1738.63,1035.79,0.0,0.0,0.0,5.46888,4.61181,5.39982,GEVXIQ_clean
397.849,2.83327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.65508,0.90132,1.64774,qmof-fbac185
2293.16,1.33459,399.469,0.1742,0.130527,0.0,0.0,0.0,231.228,1008.34,755.537,0.0,0.0,0.0,4.20218,3.39809,4.20215,qmof-a5e961a
910.844,1.85748,0.0,0.0,0.0,101.104,0.111,0.0597583,0.0,0.0,0.0,29.1893,320.465,172.526,3.6613,0.84269,3.6613,qmof-2c36a33
1359.05,1.00094,810.128,0.5961,0.595538,0.0,0.0,0.0,357.974,2634.01,2631.52,0.0,0.0,0.0,6.97799,5.28288,6.97799,SONTAR_manual
8315.17,1.26391,4115.18,0.4949,0.391561,0.0,0.0,0.0,1586.77,1908.28,1509.82,0.0,0.0,0.0,9.45651,6.02983,9.45255,XIGHEB_clean
1857.67,1.42313,592.224,0.3188,0.224013,0.0,0.0,0.0,294.576,1585.73,1114.26,0.0,0.0,0.0,4.30189,3.45041,4.29774,qmof-26b1eed
2586.16,1.19591,1292.31,0.4997,0.417842,0.0,0.0,0.0,592.653,2291.63,1916.23,0.0,0.0,0.0,5.507,4.94994,5.34539,KABXOC_clean
784.82,1.60152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13837,1.78431,2.13131,qmof-02b20ba
1757.41,1.07759,774.317,0.4406,0.408877,0.0,0.0,0.0,389.041,2213.71,2054.32,0.0,0.0,0.0,4.61401,3.63714,4.59738,ODOMIF_clean
263.708,2.56538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.09199,0.86945,2.09199,qmof-e83f1ee
4366.5,1.30534,1798.56,0.4119,0.31555,0.0,0.0,0.0,926.81,2122.55,1626.05,0.0,0.0,0.0,5.88006,4.17812,5.87521,COTVOY_clean
1212.25,2.52132,246.328,0.2032,0.0805927,0.0,0.0,0.0,94.9744,783.458,310.733,0.0,0.0,0.0,3.91991,3.10937,3.90759,YAQCIE_clean
2785.86,1.11428,1346.96,0.4835,0.433913,86.083,0.0309,0.027731,527.768,1894.45,1700.16,29.599,106.247,95.3508,9.16485,6.64251,9.16485,GERWEH_clean
6745.51,0.681717,3759.27,0.5573,0.817494,0.0,0.0,0.0,1247.56,1849.46,2712.95,1.71874,2.54798,3.73759,10.10291,7.15638,10.10291,IVETOT_clean
879.867,1.59171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.70439,1.99714,2.70439,qmof-be50f36
2877.53,1.66262,0.0,0.0,0.0,161.142,0.056,0.0336819,0.0,0.0,0.0,83.2193,289.204,173.945,3.74973,2.02625,3.74755,qmof-e987c82
3122.07,0.665022,2251.95,0.7213,1.08463,0.0,0.0,0.0,867.282,2777.91,4177.16,0.0,0.0,0.0,8.54706,6.43178,8.54706,WAQFIG_clean
645.794,2.22159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.72993,0.68251,1.71056,qmof-4aae0f6
3802.95,0.852282,2521.35,0.663,0.777911,0.0,0.0,0.0,1123.0,2952.96,3464.77,0.0,0.0,0.0,8.0995,7.19467,8.07953,HOWPOA_clean
892.308,1.42099,0.0,0.0,0.0,231.376,0.2593,0.182478,0.0,0.0,0.0,72.0982,807.997,568.615,4.29464,2.45945,4.29464,YUKVAC_clean
1282.71,2.72581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55479,0.71126,1.51036,qmof-1eb9333
2885.41,1.35632,0.0,0.0,0.0,125.804,0.0436,0.0321458,0.0,0.0,0.0,33.6107,116.485,85.8833,3.37875,2.28396,3.36701,qmof-191c12e
2660.54,1.15458,984.666,0.3701,0.320551,0.0,0.0,0.0,502.5,1888.72,1635.85,0.156992,0.590075,0.511075,5.20086,3.89327,4.82999,ACOGAB_clean
3734.39,1.34495,1642.76,0.4399,0.327075,0.0,0.0,0.0,913.369,2445.83,1818.52,0.0,0.0,0.0,4.81037,3.47076,4.55911,LUYSEF_clean
443.185,2.22449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38038,0.83745,1.25551,qmof-27a5321
2139.58,1.67605,37.0148,0.0173,0.0103219,31.2379,0.0146,0.00871097,15.3194,71.5998,42.7194,14.9812,70.0191,41.7763,3.29322,2.80323,3.27481,qmof-6236cc7
2207.84,1.74815,0.0,0.0,0.0,325.215,0.1473,0.0842604,0.0,0.0,0.0,155.962,706.399,404.083,4.68868,2.76608,4.68868,IYAHEX_clean
1633.79,3.53999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.87233,0.89995,1.43044,qmof-2ad0ab2
937.053,1.73948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5265,1.18022,2.5169,qmof-d461695
918.968,1.63679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83038,0.95983,1.82925,qmof-1b95eaa
1430.53,1.84829,167.945,0.1174,0.063518,0.0,0.0,0.0,54.6988,382.366,206.875,0.20736,1.44953,0.784253,4.01038,3.31856,4.00361,qmof-3ada75c
1521.21,1.28778,769.126,0.5056,0.392613,0.0,0.0,0.0,278.542,1831.05,1421.87,0.0,0.0,0.0,7.497,7.36675,7.497,qmof-f61d5ce
2521.44,1.5296,0.0,0.0,0.0,378.721,0.1502,0.0981955,0.0,0.0,0.0,167.761,665.336,434.973,4.12034,1.49279,4.06434,qmof-5785856
2276.64,1.43939,0.0,0.0,0.0,186.912,0.0821,0.0570379,0.0,0.0,0.0,72.5953,318.871,221.531,4.49132,1.23855,4.4912,qmof-6fc44b7
1968.35,1.56271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.55575,28.2255,18.0619,2.99115,1.37522,2.99115,qmof-dfed9ce
2071.45,1.94885,0.0,0.0,0.0,178.352,0.0861,0.04418,0.0,0.0,0.0,63.3904,306.02,157.026,4.24118,1.91187,4.23535,qmof-f8f4d0e
484.832,1.1538,352.618,0.7273,0.630352,0.0,0.0,0.0,152.601,3147.5,2727.95,0.0,0.0,0.0,6.72825,5.09275,6.38575,GORQAF_clean
5426.74,1.27745,843.315,0.1554,0.121648,0.0,0.0,0.0,433.984,799.715,626.022,0.0,0.0,0.0,5.13324,3.23514,5.13324,qmof-a433ce3
962.262,2.83771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.81613,1.1055,1.81613,qmof-6f454df
1249.46,2.45613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05602,1.28408,1.89146,qmof-5fe93a5
765.879,2.02678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.09639,1.20116,2.08878,qmof-d159e42
980.51,1.70515,0.0,0.0,0.0,12.2564,0.0125,0.00733074,0.0,0.0,0.0,1.34399,13.7071,8.03864,3.06588,0.97451,3.06588,qmof-3f2cc61
1135.44,1.62788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79341,1.08537,1.73906,qmof-722b6f4
1168.54,1.34929,278.813,0.2386,0.176833,0.0,0.0,0.0,122.999,1052.58,780.101,0.0,0.0,0.0,4.56331,3.07453,4.56331,qmof-f06e64f
479.188,2.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8847,1.43504,1.8847,qmof-15e8a31
3311.16,1.14819,612.895,0.1851,0.16121,636.736,0.1923,0.16748,269.165,812.901,707.982,284.64,859.638,748.687,6.40577,5.56715,6.25288,LADQEP_clean
958.834,2.14381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.24041,0.94851,2.24041,qmof-5083a07
352.238,3.17732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25715,7.30047,2.29768,2.89351,1.52751,2.89351,qmof-58c45b1
3615.59,1.10599,1509.51,0.4175,0.377488,0.0,0.0,0.0,673.019,1861.44,1683.04,0.0,0.0,0.0,6.2092,5.31394,6.20804,qmof-cc9dbc2
22255.8,0.378583,17662.2,0.7936,2.09624,0.0,0.0,0.0,3983.75,1789.98,4728.1,0.0,0.0,0.0,18.578,11.65942,18.578,qmof-dd310f8
727.317,1.5536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.451894,6.21317,3.99921,2.92269,1.91499,2.92269,qmof-a67f501
1363.17,2.01385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55895,0.92182,2.54728,qmof-3ff05ac
662.371,2.16993,0.0,0.0,0.0,125.917,0.1901,0.0876066,0.0,0.0,0.0,44.0308,664.746,306.345,4.38092,1.47358,3.84895,qmof-483be7f
932.614,1.77267,0.0,0.0,0.0,11.6577,0.0125,0.00705153,0.0,0.0,0.0,3.12351,33.492,18.8936,3.08637,1.47355,3.08426,qmof-0e1ca5d
620.152,2.12394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26102,1.02952,2.25902,qmof-956f0fd
586.011,2.22495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.73436,0.9871,1.71066,qmof-31ee9e5
1054.94,2.13246,0.0,0.0,0.0,217.422,0.2061,0.0966488,0.0,0.0,0.0,80.3849,761.988,357.328,3.78165,2.72414,3.78165,XACPEW_clean
1321.59,0.91487,777.092,0.588,0.642714,0.0,0.0,0.0,221.899,1679.03,1835.27,0.0,0.0,0.0,11.63962,10.76348,11.63962,VOGTIV_clean_h
887.949,1.83181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.16898,1.25718,1.93251,qmof-8ea1795
427.148,3.10446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99308,1.35417,1.95794,qmof-772af30
1220.55,1.47456,0.0,0.0,0.0,33.321,0.0273,0.0185141,0.0,0.0,0.0,8.22329,67.3738,45.6909,3.39167,1.08803,3.39167,qmof-7b26ade
1732.62,1.4889,352.069,0.2032,0.136477,0.0,0.0,0.0,153.457,885.693,594.865,0.0,0.0,0.0,5.66468,2.96478,5.66468,qmof-ed02e1b
1529.02,1.39015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.72373,1.45079,2.32343,qmof-5fd3808
849.485,1.51489,0.0,0.0,0.0,209.483,0.2466,0.162784,0.0,0.0,0.0,63.2717,744.824,491.668,4.24069,2.40341,4.22177,YUKVIK_clean
1110.78,1.92556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.43838,1.53639,2.43725,qmof-40992cf
1906.38,1.33053,356.684,0.1871,0.140621,0.0,0.0,0.0,174.387,914.758,687.514,0.0,0.0,0.0,4.23248,3.44927,4.16551,qmof-aaea2ae
4737.14,1.47704,533.402,0.1126,0.0762338,0.0,0.0,0.0,243.237,513.467,347.633,0.0,0.0,0.0,4.42896,3.27617,4.36939,qmof-e4313c2
363.259,2.01497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.63301,0.8949,1.63301,qmof-93ae400
823.903,1.6256,0.0,0.0,0.0,66.5713,0.0808,0.0497047,0.0,0.0,0.0,19.2849,234.068,143.988,3.81123,1.75414,3.80611,qmof-07f6650
964.993,1.6943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.10842,1.13522,2.10842,qmof-c00d6a1
1219.85,1.73918,0.0,0.0,0.0,123.692,0.1014,0.0583034,0.0,0.0,0.0,32.8319,269.148,154.756,3.81499,1.45921,3.68592,qmof-4164771
1014.41,3.04818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45906,1.46173,2.45906,qmof-c3bfa40
922.932,1.57575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.70985,1.24911,2.69528,qmof-e993e6b
1016.76,1.65528,0.0,0.0,0.0,90.1868,0.0887,0.0535862,0.0,0.0,0.0,32.0769,315.481,190.591,4.02715,1.22172,4.02654,qmof-8dc527b
17968.7,0.465536,13726.3,0.7639,1.6409,0.0,0.0,0.0,4229.34,2353.73,5055.96,0.0,0.0,0.0,20.34229,7.51301,20.30677,ZIJSAO_clean
2620.89,1.467,330.232,0.126,0.0858897,0.0,0.0,0.0,155.474,593.209,404.369,0.0,0.0,0.0,5.10803,4.19615,5.10803,qmof-a6cc8b6
1316.08,1.85745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.93565,1.0088,1.92882,qmof-8a2fa8a
1338.71,1.56232,258.103,0.1928,0.123406,0.0,0.0,0.0,121.992,911.267,583.279,0.0,0.0,0.0,4.39679,3.08988,4.39679,LIRTEM_SL
2076.12,2.01901,0.0,0.0,0.0,139.515,0.0672,0.0332836,0.0,0.0,0.0,50.6338,243.887,120.795,4.01111,2.52183,4.01111,qmof-8ee832a
836.963,1.61506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2879,0.88293,2.27236,qmof-69fa051
929.909,2.06635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.94746,0.98187,1.9458,qmof-bd1b869
704.935,1.71329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01233,0.95332,1.90484,qmof-7efaea0
4763.47,1.22333,2246.45,0.4716,0.385505,0.0,0.0,0.0,1036.81,2176.59,1779.24,0.0,0.0,0.0,6.51039,4.65176,6.51039,NUHRAL_clean
606.293,1.57817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08717,0.88702,2.08717,qmof-ad7387b
7092.09,0.782385,4007.03,0.565,0.722151,0.0,0.0,0.0,1658.89,2339.07,2989.67,0.0,0.0,0.0,9.63914,5.7749,9.63913,qmof-7dfd503
3873.35,1.19258,1671.74,0.4316,0.361903,0.0,0.0,0.0,690.519,1782.74,1494.86,0.0,0.0,0.0,7.05187,4.84048,7.0508,IYAJID_clean
2569.93,1.83632,0.0,0.0,0.0,211.249,0.0822,0.0447635,0.0,0.0,0.0,85.4469,332.487,181.062,3.89396,1.62709,3.16691,qmof-3af43df
788.829,2.21516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4451,0.82009,1.33287,qmof-d9d0b10
1046.45,2.04804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6684,1.00746,2.66048,qmof-439bd40
2731.18,1.83866,0.0,0.0,0.0,244.714,0.0896,0.0487311,0.0,0.0,0.0,97.9562,358.659,195.065,3.76042,1.38949,3.7576,qmof-cedf3f2
20293.3,1.31181,13353.0,0.658,0.501598,10.1466,0.0005,0.000381153,4177.24,2058.44,1569.16,17.932,8.83645,6.73609,10.48616,8.67301,10.48616,XAPGED_clean
5303.54,0.420776,4212.07,0.7942,1.88746,0.0,0.0,0.0,1059.62,1997.95,4748.24,0.0,0.0,0.0,12.97375,9.4474,12.86758,JOGSAA_clean
12067.2,0.709108,8379.46,0.6944,0.979258,0.0,0.0,0.0,2693.75,2232.29,3148.03,0.0,0.0,0.0,13.62192,8.69235,13.61434,UKIQUB_clean
1618.44,1.03794,597.364,0.3691,0.35561,0.0,0.0,0.0,250.233,1546.14,1489.63,0.0,0.0,0.0,7.3506,6.26422,7.2778,qmof-1d2c247
2621.97,1.49228,0.0,0.0,0.0,168.331,0.0642,0.0430213,0.0,0.0,0.0,79.3778,302.741,202.871,3.65554,2.01397,3.61065,qmof-7f871cd
2279.17,1.15314,698.793,0.3066,0.265882,0.0,0.0,0.0,318.016,1395.32,1210.01,0.0,0.0,0.0,5.45758,3.35688,5.2645,TEDSIG_clean
864.696,1.68895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.37346,1.18787,2.34792,qmof-f6ebd2b
5000.23,0.678974,3517.16,0.7034,1.03597,0.0,0.0,0.0,1308.58,2617.04,3854.4,0.0,0.0,0.0,9.41161,6.60227,9.39738,ZOFZOL_clean
1914.83,1.82648,315.755,0.1649,0.090283,0.0,0.0,0.0,132.448,691.697,378.705,0.0,0.0,0.0,4.18364,3.10111,4.15835,XOVXAI_clean
895.523,1.74278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1793,1.02454,2.16192,qmof-36f1e77
973.786,1.94189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.20953,1.26826,2.18751,qmof-545160f
825.154,2.03486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.97713,1.17506,1.89908,qmof-df4f545
1305.33,1.85165,448.903,0.3439,0.185727,0.0,0.0,0.0,223.19,1709.84,923.415,0.0,0.0,0.0,3.95256,3.3686,3.95256,DIVNAY_clean
911.667,2.19401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98467,0.77343,1.9823,qmof-f2b9c90
2560.0,1.04226,1245.44,0.4865,0.466774,0.0,0.0,0.0,728.578,2846.01,2730.61,0.0,0.0,0.0,4.83597,4.0538,4.82906,KIJPUQ_clean
1890.64,1.28472,422.746,0.2236,0.174046,0.0,0.0,0.0,182.288,964.161,750.486,0.0,0.0,0.0,5.51264,4.77538,5.50023,ESASEY_clean
11591.3,0.538243,8605.38,0.7424,1.3793,0.0,0.0,0.0,2788.77,2405.92,4469.95,0.0,0.0,0.0,12.30048,7.2633,11.92998,ASIVAB_clean
1084.59,1.98476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3511,1.06778,2.3511,qmof-664e406
1382.79,1.57553,756.664,0.5472,0.347312,0.0,0.0,0.0,365.266,2641.51,1676.59,0.0,0.0,0.0,4.93313,4.38058,4.93313,MAVFEV_clean
699.537,2.08333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.62746,0.85873,2.62746,qmof-40bd696
4432.72,0.925259,1851.99,0.4178,0.451549,0.0,0.0,0.0,794.915,1793.29,1938.15,0.0,0.0,0.0,7.47667,5.14004,7.46473,IXUWII_clean
919.354,1.14687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.80412,1.30856,2.80412,qmof-ad7ce98
2081.91,1.85844,0.0,0.0,0.0,212.355,0.102,0.0548846,0.0,0.0,0.0,74.5869,358.262,192.775,3.65407,1.97127,3.64357,qmof-8f9b8e4
1023.11,1.58007,0.0,0.0,0.0,99.6512,0.0974,0.0616427,0.0,0.0,0.0,37.8148,369.606,233.917,3.62152,1.41644,3.62152,qmof-aa6858c
1205.97,1.037,487.813,0.4045,0.390069,0.0,0.0,0.0,192.963,1600.07,1542.99,0.0,0.0,0.0,6.46849,5.43767,6.46849,IQUCOO_clean
2685.25,1.1424,960.246,0.3576,0.313026,0.0,0.0,0.0,454.823,1693.78,1482.66,0.0,0.0,0.0,5.53296,4.93159,5.53296,SEQSIS_clean
1162.03,2.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14442,1.44189,2.04659,qmof-c6fa1c1
2813.8,1.14904,1020.85,0.3628,0.315741,0.0,0.0,0.0,445.719,1584.04,1378.58,0.0,0.0,0.0,5.84385,4.88616,5.82948,qmof-2397030
2653.86,1.35735,750.51,0.2828,0.208347,0.0,0.0,0.0,337.298,1270.98,936.366,0.0,0.0,0.0,5.98942,4.03574,5.98942,qmof-2fd7be7
911.929,2.6808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85272,1.22426,1.84263,qmof-1a9e919
629.636,2.1396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79818,0.88251,1.77539,qmof-5313422
556.615,1.43047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.180052,3.23476,2.26133,2.91632,1.94394,2.9133,qmof-4f2905b
494.39,1.92401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.94471,0.81348,1.93878,qmof-011f2cc
926.625,2.30327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.41326,15.2517,6.62175,3.06412,1.00465,3.06412,qmof-8c2860b
